Crop,Temperature,Humidity,Rainfall,Label_N,Label_P,Label_K
chilli,33,50,25,90,45,41
chilli,33,50,85,70,35,33
chilli,33,50,160,40,20,21
chilli,33,50,250,0,0,0
chilli,33,65,0,100,50,45
chilli,33,65,25,90,45,41
chilli,33,65,85,70,35,33
chilli,33,65,160,40,20,21
chilli,33,65,250,0,0,0
chilli,33,80,0,95,50,45
chilli,33,80,25,85,45,41
chilli,33,80,85,65,35,33
chilli,33,80,160,35,20,21
chilli,33,80,250,0,0,0
coriander,18,50,0,100,50,40
coriander,18,50,25,90,45,36
coriander,18,50,85,70,35,28
coriander,18,50,160,40,20,16
coriander,18,50,250,0,0,0
coriander,18,65,0,100,50,40
coriander,18,65,25,90,45,36
coriander,18,65,85,70,35,28
coriander,18,65,160,40,20,16
coriander,18,65,250,0,0,0
coriander,18,80,0,95,50,40
coriander,18,80,25,85,45,36
coriander,18,80,85,65,35,28
coriander,18,80,160,35,20,16
coriander,18,80,250,0,0,0
coriander,23,50,0,100,50,40
coriander,23,50,25,90,45,36
coriander,23,50,85,70,35,28
coriander,23,50,160,40,20,16
coriander,23,50,250,0,0,0
coriander,23,65,0,100,50,40
coriander,23,65,25,90,45,36
coriander,23,65,85,70,35,28
coriander,23,65,160,40,20,16
coriander,23,65,250,0,0,0
coriander,23,80,0,95,50,40
coriander,23,80,25,85,45,36
coriander,23,80,85,65,35,28
coriander,23,80,160,35,20,16
coriander,23,80,250,0,0,0
coriander,28,50,0,100,50,40
coriander,28,50,25,90,45,36
coriander,28,50,85,70,35,28
coriander,28,50,160,40,20,16
coriander,28,50,250,0,0,0
coriander,28,65,0,100,50,40
coriander,28,65,25,90,45,36
coriander,28,65,85,70,35,28
coriander,28,65,160,40,20,16
coriander,28,65,250,0,0,0
coriander,28,80,0,95,50,40
coriander,28,80,25,85,45,36
coriander,28,80,85,65,35,28
coriander,28,80,160,35,20,16
coriander,28,80,250,0,0,0
coriander,33,50,0,100,50,45
coriander,33,50,25,90,45,41
coriander,33,50,85,70,35,33
coriander,33,50,160,40,20,21
coriander,33,50,250,0,0,0
coriander,33,65,0,100,50,45
coriander,33,65,25,90,45,41
coriander,33,65,85,70,35,33
coriander,33,65,160,40,20,21
coriander,33,65,250,0,0,0
coriander,33,80,0,95,50,45
coriander,33,80,25,85,45,41
coriander,33,80,85,65,35,33
coriander,33,80,160,35,20,21
coriander,33,80,250,0,0,0
cumin,18,50,0,100,50,40
cumin,18,50,25,90,45,36
cumin,18,50,85,70,35,28
cumin,18,50,160,40,20,16
cumin,18,50,250,0,0,0
cumin,18,65,0,100,50,40
cumin,18,65,25,90,45,36
cumin,18,65,85,70,35,28
cumin,18,65,160,40,20,16
cumin,18,65,250,0,0,0
cumin,18,80,0,95,50,40
cumin,18,80,25,85,45,36
cumin,18,80,85,65,35,28
cumin,18,80,160,35,20,16
cumin,18,80,250,0,0,0
cumin,23,50,0,100,50,40
cumin,23,50,25,90,45,36
cumin,23,50,85,70,35,28
cumin,23,50,160,40,20,16
cumin,23,50,250,0,0,0
cumin,23,65,0,100,50,40
cumin,23,65,25,90,45,36
cumin,23,65,85,70,35,28
cumin,23,65,160,40,20,16
cumin,23,65,250,0,0,0
cumin,23,80,0,95,50,40
cumin,23,80,25,85,45,36
cumin,23,80,85,65,35,28
cumin,23,80,160,35,20,16
cumin,23,80,250,0,0,0
cumin,28,50,0,100,50,40
cumin,28,50,25,90,45,36
cumin,28,50,85,70,35,28
cumin,28,50,160,40,20,16
cumin,28,50,250,0,0,0
cumin,28,65,0,100,50,40
cumin,28,65,25,90,45,36
cumin,28,65,85,70,35,28
cumin,28,65,160,40,20,16
cumin,28,65,250,0,0,0
cumin,28,80,0,95,50,40
cumin,28,80,25,85,45,36
cumin,28,80,85,65,35,28
cumin,28,80,160,35,20,16
cumin,28,80,250,0,0,0
cumin,33,50,0,100,50,45
cumin,33,50,25,90,45,41
cumin,33,50,85,70,35,33
cumin,33,50,160,40,20,21
cumin,33,50,250,0,0,0
cumin,33,65,0,100,50,45
cumin,33,65,25,90,45,41
cumin,33,65,85,70,35,33
cumin,33,65,160,40,20,21
cumin,33,65,250,0,0,0
cumin,33,80,0,95,50,45
cumin,33,80,25,85,45,41
cumin,33,80,85,65,35,33
cumin,33,80,160,35,20,21
cumin,33,80,250,0,0,0
fennel,18,50,0,100,50,40
fennel,18,50,25,90,45,36
fennel,18,50,85,70,35,28
fennel,18,50,160,40,20,16
fennel,18,50,250,0,0,0
fennel,18,65,0,100,50,40
fennel,18,65,25,90,45,36
fennel,18,65,85,70,35,28
fennel,18,65,160,40,20,16
fennel,18,65,250,0,0,0
fennel,18,80,0,95,50,40
fennel,18,80,25,85,45,36
fennel,18,80,85,65,35,28
fennel,18,80,160,35,20,16
fennel,18,80,250,0,0,0
fennel,23,50,0,100,50,40
fennel,23,50,25,90,45,36
fennel,23,50,85,70,35,28
fennel,23,50,160,40,20,16
fennel,23,50,250,0,0,0
fennel,23,65,0,100,50,40
fennel,23,65,25,90,45,36
fennel,23,65,85,70,35,28
fennel,23,65,160,40,20,16
fennel,23,65,250,0,0,0
fennel,23,80,0,95,50,40
fennel,23,80,25,85,45,36
fennel,23,80,85,65,35,28
fennel,23,80,160,35,20,16
fennel,23,80,250,0,0,0
fennel,28,50,0,100,50,40
fennel,28,50,25,90,45,36
fennel,28,50,85,70,35,28
fennel,28,50,160,40,20,16
fennel,28,50,250,0,0,0
fennel,28,65,0,100,50,40
fennel,28,65,25,90,45,36
fennel,28,65,85,70,35,28
fennel,28,65,160,40,20,16
fennel,28,65,250,0,0,0
fennel,28,80,0,95,50,40
fennel,28,80,25,85,45,36
fennel,28,80,85,65,35,28
fennel,28,80,160,35,20,16
fennel,28,80,250,0,0,0
fennel,33,50,0,100,50,45
fennel,33,50,25,90,45,41
fennel,33,50,85,70,35,33
fennel,33,50,160,40,20,21
fennel,33,50,250,0,0,0
fennel,33,65,0,100,50,45
fennel,33,65,25,90,45,41
fennel,33,65,85,70,35,33
fennel,33,65,160,40,20,21
fennel,33,65,250,0,0,0
fennel,33,80,0,95,50,45
fennel,33,80,25,85,45,41
fennel,33,80,85,65,35,33
fennel,33,80,160,35,20,21
fennel,33,80,250,0,0,0
fenugreek,18,50,0,100,50,40
fenugreek,18,50,25,90,45,36
fenugreek,18,50,85,70,35,28
fenugreek,18,50,160,40,20,16
fenugreek,18,50,250,0,0,0
fenugreek,18,65,0,100,50,40
fenugreek,18,65,25,90,45,36
fenugreek,18,65,85,70,35,28
fenugreek,18,65,160,40,20,16
fenugreek,18,65,250,0,0,0
fenugreek,18,80,0,95,50,40
fenugreek,18,80,25,85,45,36
fenugreek,18,80,85,65,35,28
fenugreek,18,80,160,35,20,16
fenugreek,18,80,250,0,0,0
fenugreek,23,50,0,100,50,40
fenugreek,23,50,25,90,45,36
fenugreek,23,50,85,70,35,28
fenugreek,23,50,160,40,20,16
fenugreek,23,50,250,0,0,0
fenugreek,23,65,0,100,50,40
fenugreek,23,65,25,90,45,36
fenugreek,23,65,85,70,35,28
fenugreek,23,65,160,40,20,16
fenugreek,23,65,250,0,0,0
fenugreek,23,80,0,95,50,40
fenugreek,23,80,25,85,45,36
fenugreek,23,80,85,65,35,28
fenugreek,23,80,160,35,20,16
fenugreek,23,80,250,0,0,0
fenugreek,28,50,0,100,50,40
fenugreek,28,50,25,90,45,36
fenugreek,28,50,85,70,35,28
fenugreek,28,50,160,40,20,16
fenugreek,28,50,250,0,0,0
fenugreek,28,65,0,100,50,40
fenugreek,28,65,25,90,45,36
fenugreek,28,65,85,70,35,28
fenugreek,28,65,160,40,20,16
fenugreek,28,65,250,0,0,0
fenugreek,28,80,0,95,50,40
fenugreek,28,80,25,85,45,36
fenugreek,28,80,85,65,35,28
fenugreek,28,80,160,35,20,16
fenugreek,28,80,250,0,0,0
fenugreek,33,50,0,100,50,45
fenugreek,33,50,25,90,45,41
fenugreek,33,50,85,70,35,33
fenugreek,33,50,160,40,20,21
fenugreek,33,50,250,0,0,0
fenugreek,33,65,0,100,50,45
fenugreek,33,65,25,90,45,41
fenugreek,33,65,85,70,35,33
fenugreek,33,65,160,40,20,21
fenugreek,33,65,250,0,0,0
fenugreek,33,80,0,95,50,45
fenugreek,33,80,25,85,45,41
fenugreek,33,80,85,65,35,33
fenugreek,33,80,160,35,20,21
fenugreek,33,80,250,0,0,0
potato,18,50,0,100,50,40
potato,18,50,25,90,45,36
potato,18,50,85,70,35,28
potato,18,50,160,40,20,16
potato,18,50,250,0,0,0
potato,18,65,0,100,50,40
potato,18,65,25,90,45,36
potato,18,65,85,70,35,28
potato,18,65,160,40,20,16
potato,18,65,250,0,0,0
potato,18,80,0,95,50,40
potato,18,80,25,85,45,36
potato,18,80,85,65,35,28
potato,18,80,160,35,20,16
potato,18,80,250,0,0,0
potato,23,50,0,100,50,40
potato,23,50,25,90,45,36
potato,23,50,85,70,35,28
potato,23,50,160,40,20,16
potato,23,50,250,0,0,0
potato,23,65,0,100,50,40
potato,23,65,25,90,45,36
potato,23,65,85,70,35,28
potato,23,65,160,40,20,16
potato,23,65,250,0,0,0
potato,23,80,0,95,50,40
potato,23,80,25,85,45,36
potato,23,80,85,65,35,28
potato,23,80,160,35,20,16
potato,23,80,250,0,0,0
potato,28,50,0,100,50,40
potato,28,50,25,90,45,36
potato,28,50,85,70,35,28
potato,28,50,160,40,20,16
potato,28,50,250,0,0,0
potato,28,65,0,100,50,40
potato,28,65,25,90,45,36
potato,28,65,85,70,35,28
potato,28,65,160,40,20,16
potato,28,65,250,0,0,0
potato,28,80,0,95,50,40
potato,28,80,25,85,45,36
potato,28,80,85,65,35,28
potato,28,80,160,35,20,16
potato,28,80,250,0,0,0
potato,33,50,0,100,50,45
potato,33,50,25,90,45,41
potato,33,50,85,70,35,33
potato,33,50,160,40,20,21
potato,33,50,250,0,0,0
potato,33,65,0,100,50,45
potato,33,65,25,90,45,41
potato,33,65,85,70,35,33
potato,33,65,160,40,20,21
potato,33,65,250,0,0,0
potato,33,80,0,95,50,45
potato,33,80,25,85,45,41
potato,33,80,85,65,35,33
potato,33,80,160,35,20,21
potato,33,80,250,0,0,0
tomato,18,50,0,100,50,40
tomato,18,50,25,90,45,36
tomato,18,50,85,70,35,28
tomato,18,50,160,40,20,16
tomato,18,50,250,0,0,0
tomato,18,65,0,100,50,40
tomato,18,65,25,90,45,36
tomato,18,65,85,70,35,28
tomato,18,65,160,40,20,16
tomato,18,65,250,0,0,0
tomato,18,80,0,95,50,40
tomato,18,80,25,85,45,36
tomato,18,80,85,65,35,28
tomato,18,80,160,35,20,16
tomato,18,80,250,0,0,0
tomato,23,50,0,100,50,40
tomato,23,50,25,90,45,36
tomato,23,50,85,70,35,28
tomato,23,50,160,40,20,16
tomato,23,50,250,0,0,0
tomato,23,65,0,100,50,40
tomato,23,65,25,90,45,36
tomato,23,65,85,70,35,28
tomato,23,65,160,40,20,16
tomato,23,65,250,0,0,0
tomato,23,80,0,95,50,40
tomato,23,80,25,85,45,36
tomato,23,80,85,65,35,28
tomato,23,80,160,35,20,16
tomato,23,80,250,0,0,0
tomato,28,50,0,100,50,40
tomato,28,50,25,90,45,36
tomato,28,50,85,70,35,28
tomato,28,50,160,40,20,16
tomato,28,50,250,0,0,0
tomato,28,65,0,100,50,40
tomato,28,65,25,90,45,36
tomato,28,65,85,70,35,28
tomato,28,65,160,40,20,16
tomato,28,65,250,0,0,0
tomato,28,80,0,95,50,40
tomato,28,80,25,85,45,36
tomato,28,80,85,65,35,28
tomato,28,80,160,35,20,16
tomato,28,80,250,0,0,0
tomato,33,50,0,100,50,45
tomato,33,50,25,90,45,41
tomato,33,50,85,70,35,33
tomato,33,50,160,40,20,21
tomato,33,50,250,0,0,0
tomato,33,65,0,100,50,45
tomato,33,65,25,90,45,41
tomato,33,65,85,70,35,33
tomato,33,65,160,40,20,21
tomato,33,65,250,0,0,0
tomato,33,80,0,95,50,45
tomato,33,80,25,85,45,41
tomato,33,80,85,65,35,33
tomato,33,80,160,35,20,21
tomato,33,80,250,0,0,0
onion,18,50,0,100,50,40
onion,18,50,25,90,45,36
onion,18,50,85,70,35,28
onion,18,50,160,40,20,16
onion,18,50,250,0,0,0
onion,18,65,0,100,50,40
onion,18,65,25,90,45,36
onion,18,65,85,70,35,28
onion,18,65,160,40,20,16
onion,18,65,250,0,0,0
onion,18,80,0,95,50,40
onion,18,80,25,85,45,36
onion,18,80,85,65,35,28
onion,18,80,160,35,20,16
onion,18,80,250,0,0,0
onion,23,50,0,100,50,40
onion,23,50,25,90,45,36
onion,23,50,85,70,35,28
onion,23,50,160,40,20,16
onion,23,50,250,0,0,0
onion,23,65,0,100,50,40
onion,23,65,25,90,45,36
onion,23,65,85,70,35,28
onion,23,65,160,40,20,16
onion,23,65,250,0,0,0
onion,23,80,0,95,50,40
onion,23,80,25,85,45,36
onion,23,80,85,65,35,28
onion,23,80,160,35,20,16
onion,23,80,250,0,0,0
onion,28,50,0,100,50,40
onion,28,50,25,90,45,36
onion,28,50,85,70,35,28
onion,28,50,160,40,20,16
onion,28,50,250,0,0,0
onion,28,65,0,100,50,40
onion,28,65,25,90,45,36
onion,28,65,85,70,35,28
onion,28,65,160,40,20,16
onion,28,65,250,0,0,0
onion,28,80,0,95,50,40
onion,28,80,25,85,45,36
onion,28,80,85,65,35,28
onion,28,80,160,35,20,16
onion,28,80,250,0,0,0
onion,33,50,0,100,50,45
onion,33,50,25,90,45,41
onion,33,50,85,70,35,33
onion,33,50,160,40,20,21
onion,33,50,250,0,0,0
onion,33,65,0,100,50,45
onion,33,65,25,90,45,41
onion,33,65,85,70,35,33
onion,33,65,160,40,20,21
onion,33,65,250,0,0,0
onion,33,80,0,95,50,45
onion,33,80,25,85,45,41
onion,33,80,85,65,35,33
onion,33,80,160,35,20,21
onion,33,80,250,0,0,0
brinjal,18,50,0,100,50,40
brinjal,18,50,25,90,45,36
brinjal,18,50,85,70,35,28
brinjal,18,50,160,40,20,16
brinjal,18,50,250,0,0,0
brinjal,18,65,0,100,50,40
brinjal,18,65,25,90,45,36
brinjal,18,65,85,70,35,28
brinjal,18,65,160,40,20,16
brinjal,18,65,250,0,0,0
brinjal,18,80,0,95,50,40
brinjal,18,80,25,85,45,36
brinjal,18,80,85,65,35,28
brinjal,18,80,160,35,20,16
brinjal,18,80,250,0,0,0
brinjal,23,50,0,100,50,40
brinjal,23,50,25,90,45,36
brinjal,23,50,85,70,35,28
brinjal,23,50,160,40,20,16
brinjal,23,50,250,0,0,0
brinjal,23,65,0,100,50,40
brinjal,23,65,25,90,45,36
brinjal,23,65,85,70,35,28
brinjal,23,65,160,40,20,16
brinjal,23,65,250,0,0,0
brinjal,23,80,0,95,50,40
brinjal,23,80,25,85,45,36
brinjal,23,80,85,65,35,28
brinjal,23,80,160,35,20,16
brinjal,23,80,250,0,0,0
brinjal,28,50,0,100,50,40
brinjal,28,50,25,90,45,36
brinjal,28,50,85,70,35,28
brinjal,28,50,160,40,20,16
brinjal,28,50,250,0,0,0
brinjal,28,65,0,100,50,40
brinjal,28,65,25,90,45,36
brinjal,28,65,85,70,35,28
brinjal,28,65,160,40,20,16
brinjal,28,65,250,0,0,0
brinjal,28,80,0,95,50,40
brinjal,28,80,25,85,45,36
brinjal,28,80,85,65,35,28
brinjal,28,80,160,35,20,16
brinjal,28,80,250,0,0,0
brinjal,33,50,0,100,50,45
brinjal,33,50,25,90,45,41
brinjal,33,50,85,70,35,33
brinjal,33,50,160,40,20,21
brinjal,33,50,250,0,0,0
brinjal,33,65,0,100,50,45
brinjal,33,65,25,90,45,41
brinjal,33,65,85,70,35,33
brinjal,33,65,160,40,20,21
brinjal,33,65,250,0,0,0
brinjal,33,80,0,95,50,45
brinjal,33,80,25,85,45,41
brinjal,33,80,85,65,35,33
brinjal,33,80,160,35,20,21
brinjal,33,80,250,0,0,0
cabbage,18,50,0,100,50,40
cabbage,18,50,25,90,45,36
cabbage,18,50,85,70,35,28
cabbage,18,50,160,40,20,16
cabbage,18,50,250,0,0,0
cabbage,18,65,0,100,50,40
cabbage,18,65,25,90,45,36
cabbage,18,65,85,70,35,28
cabbage,18,65,160,40,20,16
cabbage,18,65,250,0,0,0
cabbage,18,80,0,95,50,40
cabbage,18,80,25,85,45,36
cabbage,18,80,85,65,35,28
cabbage,18,80,160,35,20,16
cabbage,18,80,250,0,0,0
cabbage,23,50,0,100,50,40
cabbage,23,50,25,90,45,36
cabbage,23,50,85,70,35,28
cabbage,23,50,160,40,20,16
cabbage,23,50,250,0,0,0
cabbage,23,65,0,100,50,40
cabbage,23,65,25,90,45,36
cabbage,23,65,85,70,35,28
cabbage,23,65,160,40,20,16
cabbage,23,65,250,0,0,0
cabbage,23,80,0,95,50,40
cabbage,23,80,25,85,45,36
cabbage,23,80,85,65,35,28
cabbage,23,80,160,35,20,16
cabbage,23,80,250,0,0,0
cabbage,28,50,0,100,50,40
cabbage,28,50,25,90,45,36
cabbage,28,50,85,70,35,28
cabbage,28,50,160,40,20,16
cabbage,28,50,250,0,0,0
cabbage,28,65,0,100,50,40
cabbage,28,65,25,90,45,36
cabbage,28,65,85,70,35,28
cabbage,28,65,160,40,20,16
cabbage,28,65,250,0,0,0
cabbage,28,80,0,95,50,40
cabbage,28,80,25,85,45,36
cabbage,28,80,85,65,35,28
cabbage,28,80,160,35,20,16
cabbage,28,80,250,0,0,0
cabbage,33,50,0,100,50,45
cabbage,33,50,25,90,45,41
cabbage,33,50,85,70,35,33
cabbage,33,50,160,40,20,21
cabbage,33,50,250,0,0,0
cabbage,33,65,0,100,50,45
cabbage,33,65,25,90,45,41
cabbage,33,65,85,70,35,33
cabbage,33,65,160,40,20,21
cabbage,33,65,250,0,0,0
cabbage,33,80,0,95,50,45
cabbage,33,80,25,85,45,41
cabbage,33,80,85,65,35,33
cabbage,33,80,160,35,20,21
cabbage,33,80,250,0,0,0
cauliflower,18,50,0,100,50,40
cauliflower,18,50,25,90,45,36
cauliflower,18,50,85,70,35,28
cauliflower,18,50,160,40,20,16
cauliflower,18,50,250,0,0,0
cauliflower,18,65,0,100,50,40
cauliflower,18,65,25,90,45,36
cauliflower,18,65,85,70,35,28
cauliflower,18,65,160,40,20,16
cauliflower,18,65,250,0,0,0
cauliflower,18,80,0,95,50,40
cauliflower,18,80,25,85,45,36
cauliflower,18,80,85,65,35,28
cauliflower,18,80,160,35,20,16
cauliflower,18,80,250,0,0,0
cauliflower,23,50,0,100,50,40
cauliflower,23,50,25,90,45,36
cauliflower,23,50,85,70,35,28
cauliflower,23,50,160,40,20,16
cauliflower,23,50,250,0,0,0
cauliflower,23,65,0,100,50,40
cauliflower,23,65,25,90,45,36
cauliflower,23,65,85,70,35,28
cauliflower,23,65,160,40,20,16
cauliflower,23,65,250,0,0,0
cauliflower,23,80,0,95,50,40
cauliflower,23,80,25,85,45,36
cauliflower,23,80,85,65,35,28
cauliflower,23,80,160,35,20,16
cauliflower,23,80,250,0,0,0
cauliflower,28,50,0,100,50,40
cauliflower,28,50,25,90,45,36
cauliflower,28,50,85,70,35,28
cauliflower,28,50,160,40,20,16
cauliflower,28,50,250,0,0,0
cauliflower,28,65,0,100,50,40
cauliflower,28,65,25,90,45,36
cauliflower,28,65,85,70,35,28
cauliflower,28,65,160,40,20,16
cauliflower,28,65,250,0,0,0
cauliflower,28,80,0,95,50,40
cauliflower,28,80,25,85,45,36
cauliflower,28,80,85,65,35,28
cauliflower,28,80,160,35,20,16
cauliflower,28,80,250,0,0,0
cauliflower,33,50,0,100,50,45
cauliflower,33,50,25,90,45,41
cauliflower,33,50,85,70,35,33
cauliflower,33,50,160,40,20,21
cauliflower,33,50,250,0,0,0
cauliflower,33,65,0,100,50,45
cauliflower,33,65,25,90,45,41
cauliflower,33,65,85,70,35,33
cauliflower,33,65,160,40,20,21
cauliflower,33,65,250,0,0,0
cauliflower,33,80,0,95,50,45
cauliflower,33,80,25,85,45,41
cauliflower,33,80,85,65,35,33
cauliflower,33,80,160,35,20,21
cauliflower,33,80,250,0,0,0
okra,18,50,0,100,50,40
okra,18,50,25,90,45,36
okra,18,50,85,70,35,28
okra,18,50,160,40,20,16
okra,18,50,250,0,0,0
okra,18,65,0,100,50,40
okra,18,65,25,90,45,36
okra,18,65,85,70,35,28
okra,18,65,160,40,20,16
okra,18,65,250,0,0,0
okra,18,80,0,95,50,40
okra,18,80,25,85,45,36
okra,18,80,85,65,35,28
okra,18,80,160,35,20,16
okra,18,80,250,0,0,0
okra,23,50,0,100,50,40
okra,23,50,25,90,45,36
okra,23,50,85,70,35,28
okra,23,50,160,40,20,16
okra,23,50,250,0,0,0
okra,23,65,0,100,50,40
okra,23,65,25,90,45,36
okra,23,65,85,70,35,28
okra,23,65,160,40,20,16
okra,23,65,250,0,0,0
okra,23,80,0,95,50,40
okra,23,80,25,85,45,36
okra,23,80,85,65,35,28
okra,23,80,160,35,20,16
okra,23,80,250,0,0,0
okra,28,50,0,100,50,40
okra,28,50,25,90,45,36
okra,28,50,85,70,35,28
okra,28,50,160,40,20,16
okra,28,50,250,0,0,0
okra,28,65,0,100,50,40
okra,28,65,25,90,45,36
okra,28,65,85,70,35,28
okra,28,65,160,40,20,16
okra,28,65,250,0,0,0
okra,28,80,0,95,50,40
okra,28,80,25,85,45,36
okra,28,80,85,65,35,28
okra,28,80,160,35,20,16
okra,28,80,250,0,0,0
okra,33,50,0,100,50,45
okra,33,50,25,90,45,41
okra,33,50,85,70,35,33
okra,33,50,160,40,20,21
okra,33,50,250,0,0,0
okra,33,65,0,100,50,45
okra,33,65,25,90,45,41
okra,33,65,85,70,35,33
okra,33,65,160,40,20,21
okra,33,65,250,0,0,0
okra,33,80,0,95,50,45
okra,33,80,25,85,45,41
okra,33,80,85,65,35,33
okra,33,80,160,35,20,21
okra,33,80,250,0,0,0
spinach,18,50,0,100,50,40
spinach,18,50,25,90,45,36
spinach,18,50,85,70,35,28
spinach,18,50,160,40,20,16
spinach,18,50,250,0,0,0
spinach,18,65,0,100,50,40
spinach,18,65,25,90,45,36
spinach,18,65,85,70,35,28
spinach,18,65,160,40,20,16
spinach,18,65,250,0,0,0
spinach,18,80,0,95,50,40
spinach,18,80,25,85,45,36
spinach,18,80,85,65,35,28
spinach,18,80,160,35,20,16
spinach,18,80,250,0,0,0
spinach,23,50,0,100,50,40
spinach,23,50,25,90,45,36
spinach,23,50,85,70,35,28
spinach,23,50,160,40,20,16
spinach,23,50,250,0,0,0
spinach,23,65,0,100,50,40
spinach,23,65,25,90,45,36
spinach,23,65,85,70,35,28
spinach,23,65,160,40,20,16
spinach,23,65,250,0,0,0
spinach,23,80,0,95,50,40
spinach,23,80,25,85,45,36
spinach,23,80,85,65,35,28
spinach,23,80,160,35,20,16
spinach,23,80,250,0,0,0
spinach,28,50,0,100,50,40
spinach,28,50,25,90,45,36
spinach,28,50,85,70,35,28
spinach,28,50,160,40,20,16
spinach,28,50,250,0,0,0
spinach,28,65,0,100,50,40
spinach,28,65,25,90,45,36
spinach,28,65,85,70,35,28
spinach,28,65,160,40,20,16
spinach,28,65,250,0,0,0
spinach,28,80,0,95,50,40
spinach,28,80,25,85,45,36
spinach,28,80,85,65,35,28
spinach,28,80,160,35,20,16
spinach,28,80,250,0,0,0
spinach,33,50,0,100,50,45
spinach,33,50,25,90,45,41
spinach,33,50,85,70,35,33
spinach,33,50,160,40,20,21
spinach,33,50,250,0,0,0
spinach,33,65,0,100,50,45
spinach,33,65,25,90,45,41
spinach,33,65,85,70,35,33
spinach,33,65,160,40,20,21
spinach,33,65,250,0,0,0
spinach,33,80,0,95,50,45
spinach,33,80,25,85,45,41
spinach,33,80,85,65,35,33
spinach,33,80,160,35,20,21
spinach,33,80,250,0,0,0
carrot,18,50,0,100,50,40
carrot,18,50,25,90,45,36
carrot,18,50,85,70,35,28
carrot,18,50,160,40,20,16
carrot,18,50,250,0,0,0
carrot,18,65,0,100,50,40
carrot,18,65,25,90,45,36
carrot,18,65,85,70,35,28
carrot,18,65,160,40,20,16
carrot,18,65,250,0,0,0
carrot,18,80,0,95,50,40
carrot,18,80,25,85,45,36
carrot,18,80,85,65,35,28
carrot,18,80,160,35,20,16
carrot,18,80,250,0,0,0
carrot,23,50,0,100,50,40
carrot,23,50,25,90,45,36
carrot,23,50,85,70,35,28
carrot,23,50,160,40,20,16
carrot,23,50,250,0,0,0
carrot,23,65,0,100,50,40
carrot,23,65,25,90,45,36
carrot,23,65,85,70,35,28
carrot,23,65,160,40,20,16
carrot,23,65,250,0,0,0
carrot,23,80,0,95,50,40
carrot,23,80,25,85,45,36
carrot,23,80,85,65,35,28
carrot,23,80,160,35,20,16
carrot,23,80,250,0,0,0
carrot,28,50,0,100,50,40
carrot,28,50,25,90,45,36
carrot,28,50,85,70,35,28
carrot,28,50,160,40,20,16
carrot,28,50,250,0,0,0
carrot,28,65,0,100,50,40
carrot,28,65,25,90,45,36
carrot,28,65,85,70,35,28
carrot,28,65,160,40,20,16
carrot,28,65,250,0,0,0
carrot,28,80,0,95,50,40
carrot,28,80,25,85,45,36
carrot,28,80,85,65,35,28
carrot,28,80,160,35,20,16
carrot,28,80,250,0,0,0
carrot,33,50,0,100,50,45
carrot,33,50,25,90,45,41
carrot,33,50,85,70,35,33
carrot,33,50,160,40,20,21
carrot,33,50,250,0,0,0
carrot,33,65,0,100,50,45
carrot,33,65,25,90,45,41
carrot,33,65,85,70,35,33
carrot,33,65,160,40,20,21
carrot,33,65,250,0,0,0
carrot,33,80,0,95,50,45
carrot,33,80,25,85,45,41
carrot,33,80,85,65,35,33
carrot,33,80,160,35,20,21
carrot,33,80,250,0,0,0
radish,18,50,0,100,50,40
radish,18,50,25,90,45,36
radish,18,50,85,70,35,28
radish,18,50,160,40,20,16
radish,18,50,250,0,0,0
radish,18,65,0,100,50,40
radish,18,65,25,90,45,36
radish,18,65,85,70,35,28
radish,18,65,160,40,20,16
radish,18,65,250,0,0,0
radish,18,80,0,95,50,40
radish,18,80,25,85,45,36
radish,18,80,85,65,35,28
radish,18,80,160,35,20,16
radish,18,80,250,0,0,0
radish,23,50,0,100,50,40
radish,23,50,25,90,45,36
radish,23,50,85,70,35,28
radish,23,50,160,40,20,16
radish,23,50,250,0,0,0
radish,23,65,0,100,50,40
radish,23,65,25,90,45,36
radish,23,65,85,70,35,28
radish,23,65,160,40,20,16
radish,23,65,250,0,0,0
radish,23,80,0,95,50,40
radish,23,80,25,85,45,36
radish,23,80,85,65,35,28
radish,23,80,160,35,20,16
radish,23,80,250,0,0,0
radish,28,50,0,100,50,40
radish,28,50,25,90,45,36
radish,28,50,85,70,35,28
radish,28,50,160,40,20,16
radish,28,50,250,0,0,0
radish,28,65,0,100,50,40
radish,28,65,25,90,45,36
radish,28,65,85,70,35,28
radish,28,65,160,40,20,16
radish,28,65,250,0,0,0
radish,28,80,0,95,50,40
radish,28,80,25,85,45,36
radish,28,80,85,65,35,28
radish,28,80,160,35,20,16
radish,28,80,250,0,0,0
radish,33,50,0,100,50,45
radish,33,50,25,90,45,41
radish,33,50,85,70,35,33
radish,33,50,160,40,20,21
radish,33,50,250,0,0,0
radish,33,65,0,100,50,45
radish,33,65,25,90,45,41
radish,33,65,85,70,35,33
radish,33,65,160,40,20,21
radish,33,65,250,0,0,0
radish,33,80,0,95,50,45
radish,33,80,25,85,45,41
radish,33,80,85,65,35,33
radish,33,80,160,35,20,21
radish,33,80,250,0,0,0
beans,18,50,0,100,50,40
beans,18,50,25,90,45,36
beans,18,50,85,70,35,28
beans,18,50,160,40,20,16
beans,18,50,250,0,0,0
beans,18,65,0,100,50,40
beans,18,65,25,90,45,36
beans,18,65,85,70,35,28
beans,18,65,160,40,20,16
beans,18,65,250,0,0,0
beans,18,80,0,95,50,40
beans,18,80,25,85,45,36
